1268.09167033735,300.0,90.0
1313.6249905870136,350.0,90.0
1350.466653095391,400.0,90.0
1377.5956450900478,450.0,90.0
1394.2601262509834,500.0,90.0
1399.9982648650557,550.0,90.0
1394.6510368161942,600.0,90.0
1378.3666327061057,650.0,90.0
1351.596350968568,700.0,90.0
1315.0820907936472,750.0,90.0
1269.8357914771327,800.0,90.0
1217.111388003549,850.0,90.0
1158.3700600727336,900.0,90.0
1095.2397376423312,950.0,90.0
1029.4699852308909,1000.0,90.0
962.8835152970765,1050.0,90.0
897.3256744307154,1100.0,90.0
834.6133022720444,1150.0,90.0
776.4843804593536,1200.0,90.0
724.5498670107506,1250.0,90.0
680.2490509797329,1300.0,90.0
644.8096646649346,1350.0,90.0
619.2138588057861,1400.0,90.0
604.1709837117878,1450.0,90.0
600.0979306565521,1500.0,90.0
607.1075783461145,1550.0,90.0
625.0056646507564,1600.0,90.0
653.2961702956964,1650.0,90.0
691.195065309555,1700.0,90.0
737.6520372678788,1750.0,90.0
791.3795991652353,1800.0,90.0
850.8887702338257,1850.0,90.0
914.5303408668935,1900.0,90.0
980.5405780499651,1950.0,90.0
1019.4594219500349,1950.0,90.0
1085.4696591331065,1900.0,90.0
1149.1112297661743,1850.0,90.0
1208.6204008347647,1800.0,90.0
1262.3479627321212,1750.0,90.0
1308.804934690445,1700.0,90.0
1346.7038297043036,1650.0,90.0
1374.9943353492436,1600.0,90.0
1392.8924216538855,1550.0,90.0
1399.902069343448,1500.0,90.0
1395.8290162882122,1450.0,90.0
1380.786141194214,1400.0,90.0
1355.1903353350654,1350.0,90.0
1319.750949020267,1300.0,90.0
1275.4501329892494,1250.0,90.0
1223.5156195406464,1200.0,90.0
1165.3866977279556,1150.0,90.0
1102.6743255692847,1100.0,90.0
1037.1164847029236,1050.0,90.0
970.530014769109,1000.0,90.0
904.7602623576687,950.0,90.0
841.6299399272664,900.0,90.0
782.8886119964509,850.0,90.0
730.1642085228673,800.0,90.0
684.9179092063528,750.0,90.0
648.4036490314321,700.0,90.0
621.6333672938943,650.0,90.0
605.3489631838058,600.0,90.0
600.0017351349443,550.0,90.0
605.7398737490166,500.0,90.0
622.4043549099522,450.0,90.0
649.5333469046091,400.0,90.0
686.3750094129864,350.0,90.0
731.9083296626501,300.0,90.0
