1023.8121120235576,300.0,90.0
1097.59728207972,350.0,90.0
1167.9825582771475,400.0,90.0
1232.516002783273,450.0,90.0
1288.9495318709342,500.0,90.0
1335.317230046564,550.0,90.0
1370.0038345803753,600.0,90.0
1391.8010047151192,650.0,90.0
1399.949415362028,700.0,90.0
1394.1652089102477,750.0,90.0
1374.6498836758599,800.0,90.0
1342.0832745169826,850.0,90.0
1297.5998701419003,900.0,90.0
1242.7492921192386,950.0,90.0
1179.4423123413267,1000.0,90.0
1109.8842894736579,1050.0,90.0
1036.498343194695,1100.0,90.0
961.8409425244114,1150.0,90.0
888.5128488020291,1200.0,90.0
819.0685156988823,1250.0,90.0
755.9271024026883,1300.0,90.0
701.2881999135478,1350.0,90.0
657.055206205883,1400.0,90.0
624.7690195553045,1450.0,90.0
605.5543598861282,1500.0,90.0
600.0805880864305,1550.0,90.0
608.538388186847,1600.0,90.0
630.6331247015609,1650.0,90.0
665.5951065348193,1700.0,90.0
712.2063999000377,1750.0,90.0
768.8432561980482,1800.0,90.0
833.5326768391288,1850.0,90.0
904.0211445195475,1900.0,90.0
977.8531266335824,1950.0,90.0
1022.1468733664176,1950.0,90.0
1095.9788554804525,1900.0,90.0
1166.467323160871,1850.0,90.0
1231.1567438019517,1800.0,90.0
1287.7936000999623,1750.0,90.0
1334.4048934651807,1700.0,90.0
1369.366875298439,1650.0,90.0
1391.461611813153,1600.0,90.0
1399.9194119135695,1550.0,90.0
1394.4456401138718,1500.0,90.0
1375.2309804446954,1450.0,90.0
1342.944793794117,1400.0,90.0
1298.711800086452,1350.0,90.0
1244.0728975973118,1300.0,90.0
1180.9314843011177,1250.0,90.0
1111.487151197971,1200.0,90.0
1038.1590574755885,1150.0,90.0
963.501656805305,1100.0,90.0
890.115710526342,1050.0,90.0
820.5576876586733,1000.0,90.0
757.2507078807614,950.0,90.0
702.4001298580997,900.0,90.0
657.9167254830174,850.0,90.0
625.3501163241401,800.0,90.0
605.8347910897522,750.0,90.0
600.0505846379721,700.0,90.0
608.1989952848808,650.0,90.0
629.9961654196247,600.0,90.0
664.6827699534361,550.0,90.0
711.0504681290657,500.0,90.0
767.4839972167271,450.0,90.0
832.0174417228525,400.0,90.0
902.4027179202801,350.0,90.0
976.1878879764424,300.0,90.0
